Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:33:59.982,-0.0069,-0.0051,-0.9843, 0.0009,-0.0011, 0.0164,-0.0105,-0.0138,-0.0107,-0.0074, 0.0025,-0.4673
17-Jan-2019 10:34:00.022,-0.0074,-0.0047,-0.9840,-0.0006,-0.0021, 0.0154,-0.0094,-0.0138,-0.0118,-0.0074, 0.0025,-0.4673
17-Jan-2019 10:34:00.061,-0.0062,-0.0041,-0.9835, 0.0006,-0.0017, 0.0170,-0.0073,-0.0159,-0.0128,-0.0074, 0.0025,-0.4673
17-Jan-2019 10:34:00.100,-0.0067,-0.0049,-0.9833, 0.0004,-0.0024, 0.0167,-0.0116,-0.0138,-0.0107,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.141,-0.0066,-0.0048,-0.9838, 0.0009,-0.0023, 0.0152,-0.0084,-0.0138,-0.0118,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.182,-0.0070,-0.0048,-0.9830, 0.0004,-0.0017, 0.0156,-0.0073,-0.0138,-0.0128,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.220,-0.0072,-0.0050,-0.9840,-0.0002,-0.0019, 0.0161,-0.0094,-0.0128,-0.0129,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.261,-0.0065,-0.0042,-0.9846,-0.0001,-0.0019, 0.0166,-0.0105,-0.0117,-0.0118,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.300,-0.0065,-0.0045,-0.9840,-0.0001,-0.0014, 0.0158,-0.0094,-0.0149,-0.0129,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.341,-0.0070,-0.0048,-0.9833, 0.0009,-0.0024, 0.0162,-0.0115,-0.0138,-0.0129,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.379,-0.0068,-0.0048,-0.9847, 0.0001,-0.0024, 0.0157,-0.0115,-0.0160,-0.0107,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.419,-0.0079,-0.0044,-0.9832,-0.0001,-0.0026, 0.0151,-0.0094,-0.0138,-0.0118,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.458,-0.0069,-0.0052,-0.9840,-0.0002,-0.0017, 0.0161,-0.0116,-0.0138,-0.0118,-0.0072, 0.0025,-0.4673
17-Jan-2019 10:34:00.498,-0.0074,-0.0040,-0.9843, 0.0004,-0.0013, 0.0157,-0.0094,-0.0149,-0.0129,-0.0073, 0.0025,-0.4673
17-Jan-2019 10:34:00.537,-0.0076,-0.0051,-0.9842, 0.0002,-0.0026, 0.0162,-0.0094,-0.0138,-0.0129,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.577,-0.0068,-0.0050,-0.9843, 0.0002,-0.0021, 0.0151,-0.0094,-0.0149,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.617,-0.0073,-0.0043,-0.9844,-0.0002,-0.0023, 0.0154,-0.0094,-0.0138,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.657,-0.0076,-0.0052,-0.9844,-0.0003,-0.0022, 0.0153,-0.0105,-0.0149,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.697,-0.0075,-0.0044,-0.9848, 0.0005,-0.0017, 0.0149,-0.0105,-0.0128,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.738,-0.0078,-0.0038,-0.9852, 0.0004,-0.0011, 0.0162,-0.0105,-0.0138,-0.0129,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.776,-0.0078,-0.0047,-0.9846,-0.0007,-0.0033, 0.0168,-0.0105,-0.0128,-0.0129,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.818,-0.0084,-0.0044,-0.9842,-0.0007,-0.0018, 0.0164,-0.0105,-0.0117,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.858,-0.0065,-0.0046,-0.9827,-0.0001,-0.0017, 0.0167,-0.0084,-0.0138,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.896,-0.0075,-0.0045,-0.9843,-0.0000,-0.0019, 0.0152,-0.0105,-0.0117,-0.0129,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.936,-0.0077,-0.0052,-0.9847, 0.0010,-0.0023, 0.0154,-0.0116,-0.0138,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:00.975,-0.0077,-0.0033,-0.9834,-0.0004,-0.0024, 0.0168,-0.0094,-0.0149,-0.0118,-0.0073, 0.0026,-0.4673
17-Jan-2019 10:34:01.017,-0.0073,-0.0056,-0.9836, 0.0011,-0.0022, 0.0164,-0.0105,-0.0128,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:01.055,-0.0070,-0.0044,-0.9840, 0.0008,-0.0025, 0.0155,-0.0084,-0.0149,-0.0107,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:01.095,-0.0065,-0.0048,-0.9842,-0.0006,-0.0019, 0.0153,-0.0116,-0.0138,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:01.135,-0.0076,-0.0060,-0.9847, 0.0007,-0.0030, 0.0160,-0.0094,-0.0138,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:01.174,-0.0079,-0.0050,-0.9854,-0.0008,-0.0019, 0.0150,-0.0094,-0.0138,-0.0139,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:01.215,-0.0073,-0.0045,-0.9838, 0.0001,-0.0015, 0.0166,-0.0105,-0.0138,-0.0107,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:01.254,-0.0070,-0.0050,-0.9840, 0.0003,-0.0022, 0.0152,-0.0094,-0.0138,-0.0129,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:01.293,-0.0078,-0.0040,-0.9838,-0.0002,-0.0013, 0.0151,-0.0094,-0.0128,-0.0129,-0.0073, 0.0027,-0.4673
