Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(m/s),TrueHeading,Alt(m), HorizontalAccuracy(m), VerticalAccuracy(m)
52:14.6,0.5451,-0.124,-0.994,0.3889,0.1196,-0.0367,-0.0006,0.2416,0.4877,0.1617,0.246,-2.597,49.737265,-123.098673,5.5293,258.5738,140.841736,15.8,3
52:14.7,0.4662,-0.1496,-0.9062,0.3155,0.0958,0.0515,-0.0777,0.1609,0.6316,0.1561,0.2479,-2.5366,49.737265,-123.098673,5.5293,255.6241,140.841736,15.8,3
52:14.8,0.4489,-0.1791,-0.9034,0.2967,0.0734,0.0522,-0.0328,0.1164,0.6015,0.158,0.2552,-2.4708,49.737265,-123.098673,5.5293,250.8057,140.841736,15.8,3
52:14.9,0.528,-0.1536,-0.926,0.3805,0.105,0.0286,-0.0157,0.1261,0.5781,0.1533,0.2615,-2.4142,49.737265,-123.098673,5.5293,247.5453,140.841736,15.8,3
52:15.0,0.4913,-0.1346,-0.9839,0.3585,0.1242,-0.0272,-0.1108,0.0703,0.659,0.1379,0.2619,-2.35,49.737265,-123.098673,5.5293,243.9655,140.841736,15.8,3
52:15.1,0.5092,-0.1221,-0.9693,0.3798,0.1404,-0.0131,-0.0488,0.1109,0.6335,0.1345,0.2656,-2.2883,49.737265,-123.098673,5.5293,240.4858,140.841736,15.8,3
52:15.2,0.4957,-0.115,-0.9131,0.3628,0.1412,0.0301,0.0142,0.194,0.6061,0.1262,0.2707,-2.229,49.737265,-123.098673,5.5293,237.0389,140.841736,15.8,3
52:15.3,0.5132,-0.1216,-0.9713,0.3945,0.1466,-0.0152,-0.1215,0.1018,0.7232,0.1236,0.2715,-2.1503,49.737275,-123.098733,5.5293,232.8599,140.841736,12.9,3
52:15.4,0.5916,-0.0757,-0.9581,0.4774,0.195,-0.0022,-0.0839,0.1853,0.479,0.1189,0.2741,-2.097,49.737275,-123.098733,5.5293,229.5025,140.841736,12.9,3
52:15.5,0.4663,-0.1039,-0.9821,0.4008,0.1746,-0.0239,0.0239,-0.3969,0.4855,0.0682,0.2822,-2.0542,49.737275,-123.098733,5.5293,228.2628,140.841736,12.9,3
52:15.6,0.4077,-0.1221,-0.955,0.3325,0.1586,0.0019,-0.0587,0.4812,0.8057,0.0784,0.2845,-1.9747,49.737275,-123.098733,5.5293,223.3005,140.841736,12.9,3
52:15.7,0.4703,-0.1052,-0.96,0.3845,0.1741,-0.0036,-0.1213,0.1969,0.4993,0.0894,0.283,-1.9124,49.737275,-123.098733,5.5293,219.5167,140.841736,12.9,3
52:15.8,0.4673,-0.1633,-1.0849,0.4146,0.115,-0.1258,-0.0242,-0.1657,0.6091,0.0549,0.282,-1.8498,49.737275,-123.098733,5.5293,216.1592,140.841736,12.9,3
52:15.9,0.5883,-0.0916,-0.951,0.5252,0.1819,0.0088,-0.1291,0.358,0.7614,0.0657,0.2771,-1.7754,49.737275,-123.098733,5.5293,212.4418,140.841736,12.9,3
52:16.0,0.4661,-0.1085,-0.8648,0.4339,0.179,0.0792,-0.0266,0.1441,0.7522,0.0616,0.2777,-1.7019,49.737275,-123.098733,5.5293,207.9234,140.841736,12.9,3
52:16.1,0.4465,-0.1578,-0.9724,0.4092,0.1291,-0.0047,0.1102,0.0679,0.6846,0.0498,0.2849,-1.6332,49.737275,-123.098733,5.5293,204.1992,140.841736,12.9,3
52:16.2,0.502,-0.1119,-0.9411,0.459,0.1686,0.0178,-0.0028,0.1242,0.5428,0.0448,0.2843,-1.5639,49.737275,-123.098733,5.5293,200.4956,140.841736,12.9,3
52:16.3,0.4375,-0.1718,-1.0634,0.4065,0.1022,-0.1022,-0.113,0.1264,0.7073,0.0323,0.2776,-1.4946,49.737249,-123.098869,5.8713,196.7955,140.841736,14.8,3
52:16.4,0.5794,-0.0844,-0.9051,0.5262,0.1863,0.0561,-0.0915,0.4985,0.59,0.0553,0.2741,-1.4354,49.737249,-123.098869,5.8713,193.6069,140.841736,14.8,3
52:16.5,0.4827,-0.0562,-0.9422,0.4414,0.2034,0.0226,-0.1405,-0.096,0.5356,0.0428,0.2627,-1.3767,49.737249,-123.098869,5.8713,190.3589,140.841736,14.8,3
52:16.6,0.535,-0.1072,-0.9173,0.4811,0.1538,0.0392,0.0324,0.2526,0.5967,0.0414,0.2658,-1.3217,49.737249,-123.098869,5.8713,187.3984,140.841736,14.8,3
52:16.7,0.5159,-0.0954,-0.9152,0.4719,0.1603,0.0506,-0.1226,0.1456,0.703,0.0455,0.2585,-1.2478,49.737249,-123.098869,5.8713,183.7528,140.841736,14.8,3
52:16.8,0.5473,-0.0685,-0.9568,0.4974,0.183,0.0097,-0.0446,0.3471,0.6269,0.0515,0.2542,-1.1816,49.737249,-123.098869,5.8713,180.8767,140.841736,14.8,3
52:16.9,0.5339,-0.1492,-0.9007,0.4852,0.1033,0.0656,-0.0232,0.164,0.6401,0.0504,0.2553,-1.1193,49.737249,-123.098869,5.8713,177.6729,140.841736,14.8,3
52:17.0,0.581,-0.1057,-0.9333,0.5344,0.1428,0.0342,-0.083,0.101,0.6709,0.0482,0.2511,-1.0492,49.737249,-123.098869,5.8713,174.0835,140.841736,14.8,3
52:17.1,0.5336,-0.1732,-0.8658,0.4861,0.0743,0.102,-0.0842,0.1635,0.7202,0.049,0.2501,-0.9752,49.737249,-123.098869,5.8713,170.1187,140.841736,14.8,3
52:17.2,0.577,-0.1793,-0.9141,0.5416,0.0694,0.0538,-0.0403,-0.0125,0.6139,0.0365,0.2513,-0.9127,49.737249,-123.098869,5.8713,166.4868,140.841736,14.8,3
52:17.3,0.5559,-0.1727,-0.9514,0.5307,0.0775,0.0165,0.0216,0.1075,0.6463,0.0261,0.2529,-0.8512,49.737159,-123.098926,6.0997,163.3581,140.841736,13.5,3
52:17.4,0.5565,-0.155,-0.9018,0.5319,0.0934,0.0665,-0.0242,0.2058,0.5922,0.0254,0.251,-0.7907,49.737159,-123.098926,6.0997,160.1015,140.841736,13.5,3
52:17.5,0.5418,-0.1654,-0.8556,0.5185,0.0809,0.1133,-0.02,0.2322,0.6286,0.024,0.2489,-0.727,49.737159,-123.098926,6.0997,156.7809,140.841736,13.5,3
52:17.6,0.5366,-0.169,-0.9584,0.543,0.0736,0.0117,-0.038,-0.3161,0.4922,-0.0067,0.2451,-0.673,49.737159,-123.098926,6.0997,153.784,140.841736,13.5,3
52:17.7,0.571,-0.1241,-0.9708,0.581,0.1131,0.0006,-0.0744,0.1344,0.6133,-0.0102,0.2394,-0.6111,49.737159,-123.098926,6.0997,150.7715,140.841736,13.5,3
52:17.8,0.4953,-0.1597,-0.9509,0.5249,0.0779,0.02,0.0261,-0.083,0.493,-0.0305,0.2399,-0.5569,49.737159,-123.098926,6.0997,147.6402,140.841736,13.5,3
52:17.9,0.5264,-0.1579,-0.9785,0.5478,0.0799,-0.0074,0.0236,0.3039,0.7324,-0.022,0.2401,-0.489,49.737159,-123.098926,6.0997,144.7125,140.841736,13.5,3
52:18.0,0.5446,-0.1669,-0.9169,0.5537,0.0709,0.0544,0.0077,0.2977,0.7036,-0.0094,0.24,-0.4157,49.737159,-123.098926,6.0997,139.692,140.841736,13.5,3
52:18.1,0.6174,-0.1319,-1.0038,0.6454,0.0978,-0.0309,-0.0924,-0.0731,0.446,-0.0287,0.2318,-0.3664,49.737159,-123.098926,6.0997,136.9869,140.841736,13.5,3
52:18.1,0.5764,-0.1884,-1.0091,0.6147,0.0411,-0.0365,0.0173,0.1117,0.6592,-0.0394,0.2315,-0.3049,49.737159,-123.098926,6.0997,134.0317,140.841736,13.5,3
52:18.2,0.557,-0.1694,-0.9524,0.5862,0.0534,0.0221,-0.0926,0.3214,0.6652,-0.03,0.2246,-0.2388,49.737073,-123.098881,5.8713,130.4697,140.841736,10.6,3
52:18.3,0.5539,-0.1128,-0.9527,0.5829,0.104,0.023,-0.0488,0.1439,0.6208,-0.0297,0.2186,-0.1801,49.737073,-123.098881,5.8713,127.4121,140.841736,10.6,3
52:18.4,0.5776,-0.1424,-0.9406,0.6181,0.0728,0.0352,0.0068,0.0325,0.5692,-0.0415,0.2169,-0.1204,49.737073,-123.098881,5.8713,124.3014,140.841736,10.6,3
52:18.5,0.6022,-0.1466,-0.9748,0.6462,0.077,0.0251,-0.0264,0.1075,0.6538,-0.0377,0.2133,-0.0597,49.737073,-123.098881,5.8713,121.0866,140.841736,10.6,3
52:18.6,0.5478,-0.1537,-0.9469,0.6062,0.0466,0.0198,-0.0916,0.2371,0.7002,-0.0444,0.2066,0.0098,49.737073,-123.098881,5.8713,117.3618,140.841736,10.6,3
52:18.7,0.5264,-0.1272,-0.887,0.5496,0.0714,0.0928,-0.0862,0.2682,0.6533,-0.0236,0.1999,0.0778,49.737073,-123.098881,5.8713,114.1191,140.841736,10.6,3
52:18.8,0.4766,-0.1993,-0.9698,0.5197,-0.0215,0.0134,-0.2273,-0.16,0.7361,-0.0438,0.1787,0.1518,49.737073,-123.098881,5.8713,111.1389,140.841736,10.6,3
52:18.9,0.5536,-0.132,-0.9365,0.577,0.0369,0.0488,-0.0264,0.4079,0.6164,-0.0237,0.1698,0.2173,49.737073,-123.098881,5.8713,107.3209,140.841736,10.6,3
52:19.0,0.5201,-0.1528,-0.9185,0.5537,0.006,0.0682,-0.1064,0.0016,0.584,-0.0341,0.1595,0.2752,49.737073,-123.098881,5.8713,104.3796,140.841736,10.6,3
52:19.1,0.5345,-0.1421,-0.8304,0.5536,0.0057,0.1585,-0.1107,0.2837,0.5743,-0.0193,0.1483,0.3319,49.737073,-123.098881,5.8713,101.4782,140.841736,10.6,3
52:19.2,0.4576,-0.1741,-0.8897,0.4848,-0.0387,0.1007,-0.0916,-0.1405,0.6711,-0.0276,0.1359,0.3973,49.737061,-123.098681,6.0997,98.1857,140.841736,6,3
52:19.3,0.5229,-0.1616,-0.946,0.5301,-0.03,0.0452,0.027,0.439,0.576,-0.0073,0.1319,0.4587,49.737061,-123.098681,6.0997,94.5031,140.841736,6,3
52:19.4,0.5137,-0.1899,-0.8962,0.5335,-0.0678,0.0961,-0.1479,-0.2303,0.4113,-0.02,0.1225,0.5105,49.737061,-123.098681,6.0997,91.3164,140.841736,6,3
52:19.5,0.4641,-0.1415,-0.8916,0.474,-0.0227,0.1012,-0.0006,0.1766,0.495,-0.01,0.1191,0.5633,49.737061,-123.098681,6.0997,88.3098,140.841736,6,3
52:19.6,0.4759,-0.153,-0.9109,0.4732,-0.0338,0.082,0.0036,0.1477,0.5226,0.0027,0.1195,0.6163,49.737061,-123.098681,6.0997,85.3674,140.841736,6,3
52:19.7,0.5012,-0.1752,-0.9509,0.4975,-0.0542,0.0417,-0.0455,0.0042,0.5018,0.0037,0.1213,0.6672,49.737061,-123.098681,6.0997,82.3967,140.841736,6,3
52:19.8,0.4883,-0.1621,-0.9019,0.4858,-0.0435,0.091,-0.1408,0.1112,0.7467,0.0025,0.1189,0.7311,49.737061,-123.098681,6.0997,78.2121,140.841736,6,3
52:19.9,0.4036,-0.1832,-0.9807,0.4227,-0.0755,0.0133,-0.0615,-0.2246,0.5074,-0.0191,0.1078,0.7854,49.737061,-123.098681,6.0997,74.8899,140.841736,6,3
52:20.0,0.4652,-0.1535,-0.9449,0.4774,-0.0568,0.0503,-0.1374,0.1623,0.5803,-0.0123,0.0969,0.8432,49.737061,-123.098681,6.0997,71.6489,140.841736,6,3
52:20.1,0.401,-0.1789,-0.9222,0.4071,-0.0876,0.0736,0.0067,0.1876,0.6082,-0.0062,0.0915,0.9045,49.737061,-123.098681,6.0997,68.1509,140.841736,6,3
52:20.2,0.4095,-0.1691,-0.9177,0.4,-0.0805,0.0783,-0.0669,0.124,0.577,0.0095,0.0887,0.9624,49.737053,-123.098571,6.5993,64.7992,140.841736,6,3
52:20.3,0.3778,-0.178,-0.9841,0.3718,-0.0946,0.0124,-0.0584,-0.0196,0.5583,0.006,0.0835,1.019,49.737053,-123.098571,6.5993,61.3423,140.841736,6,3
52:20.4,0.4671,-0.1623,-0.98,0.4519,-0.0834,0.0168,-0.0573,0.1326,0.5685,0.0153,0.0789,1.0767,49.737053,-123.098571,6.5993,57.7506,140.841736,6,3
52:20.5,0.4212,-0.186,-0.979,0.4038,-0.1115,0.018,-0.0477,0.1326,0.5674,0.0175,0.0746,1.1336,49.737053,-123.098571,6.5993,54.2089,140.841736,6,3
52:20.6,0.451,-0.1776,-0.9726,0.4289,-0.1073,0.0247,-0.069,0.105,0.5481,0.0221,0.0704,1.1879,49.737053,-123.098571,6.5993,50.9515,140.841736,6,3
52:20.7,0.3784,-0.1985,-0.9262,0.346,-0.1352,0.0703,-0.0498,0.2445,0.5304,0.0345,0.0685,1.2411,49.737053,-123.098571,6.5993,47.3902,140.841736,6,3
52:20.8,0.3886,-0.1746,-0.9212,0.3482,-0.1079,0.0757,0.0197,0.0023,0.4634,0.0405,0.0668,1.2941,49.737053,-123.098571,6.5993,44.16,140.841736,6,3
52:20.9,0.4598,-0.147,-0.9574,0.4058,-0.0847,0.0392,-0.0532,0.2234,0.6756,0.0541,0.0623,1.3558,49.737053,-123.098571,6.5993,40.572,140.841736,6,3
52:21.0,0.4514,-0.1533,-0.9971,0.3974,-0.0875,-0.0007,0.0453,-0.0086,0.4964,0.0541,0.0659,1.406,49.737053,-123.098571,6.5993,37.3209,140.841736,6,3
52:21.1,0.5421,-0.1388,-0.89,0.4659,-0.0672,0.1045,-0.0039,0.2563,0.5198,0.0764,0.0716,1.4607,49.737053,-123.098571,6.5993,34.0448,140.841736,6,3
52:21.2,0.4553,-0.1472,-0.9502,0.365,-0.0709,0.0428,0.0194,0.3339,0.6962,0.0907,0.0764,1.5261,49.737075,-123.098471,6.42,30.0302,140.841736,6,3
52:21.3,0.3835,-0.1996,-0.9841,0.3016,-0.1175,0.0091,-0.0115,-0.252,0.6237,0.0823,0.0822,1.5872,49.737075,-123.098471,6.42,26.3473,140.841736,6,3
52:21.4,0.5331,-0.1627,-1.0013,0.431,-0.0714,-0.0107,0.1051,0.3046,0.4506,0.1028,0.0914,1.6391,49.737075,-123.098471,6.42,23.7188,140.841736,6,3
52:21.5,0.4998,-0.1761,-0.8995,0.3776,-0.0806,0.0884,-0.052,0.4131,0.6389,0.1231,0.0957,1.7007,49.737075,-123.098471,6.42,20.2954,140.841736,6,3
52:21.6,0.4932,-0.1679,-0.9235,0.3954,-0.0579,0.0678,-0.0349,-0.06,0.5496,0.1294,0.1009,1.7547,49.737075,-123.098471,6.42,16.6877,140.841736,6,3
52:21.7,0.4977,-0.2062,-0.9783,0.374,-0.0993,0.0083,0.0154,0.152,0.5248,0.1247,0.1071,1.8123,49.737075,-123.098471,6.42,13.2118,140.841736,6,3
52:21.8,0.4203,-0.2176,-0.9578,0.327,-0.1098,0.0174,-0.0585,-0.0702,0.6617,0.1196,0.1115,1.873,49.737075,-123.098471,6.42,8.6987,140.841736,6,3
52:21.9,0.4296,-0.2063,-1.023,0.3161,-0.0906,-0.0362,-0.0082,0.0653,0.6013,0.1146,0.1159,1.9388,49.737075,-123.098471,6.42,4.8584,140.841736,6,3
52:22.0,0.4865,-0.1917,-0.8945,0.3555,-0.0736,0.0899,-0.052,0.4238,0.6239,0.1324,0.1183,2.0011,49.737075,-123.098471,6.42,1.1449,140.841736,6,3
52:22.1,0.4415,-0.1931,-0.8858,0.317,-0.0769,0.0996,-0.1108,-0.136,0.6273,0.1257,0.1165,2.0643,49.737075,-123.098471,6.42,357.3311,140.841736,6,3
52:22.2,0.3982,-0.1922,-0.9491,0.2867,-0.073,0.0375,-0.0188,-0.0685,0.5603,0.1125,0.1195,2.1213,49.737115,-123.098415,6.42,353.8178,140.841736,6,3
52:22.3,0.3752,-0.1892,-0.9246,0.2749,-0.0636,0.0624,0.0068,-0.1228,0.559,0.1012,0.126,2.1798,49.737115,-123.098415,6.42,350.3121,140.841736,6,3
52:22.4,0.4116,-0.1657,-0.9268,0.3109,-0.04,0.0602,-0.0637,0.1167,0.5599,0.1017,0.126,2.238,49.737115,-123.098415,6.42,346.7848,140.841736,6,3
52:22.5,0.3531,-0.1758,-0.8723,0.2398,-0.069,0.1316,-0.0018,0.0387,0.5948,0.0971,0.1297,2.2943,49.737115,-123.098415,6.42,343.255,140.841736,6,3
52:22.6,0.3454,-0.1667,-0.9305,0.2405,-0.0347,0.0552,-0.0264,0.0398,0.5948,0.106,0.1323,2.3579,49.737115,-123.098415,6.42,339.671,140.841736,6,3
52:22.7,0.371,-0.1818,-0.8729,0.2409,-0.0464,0.1093,-0.0244,0.4382,0.7041,0.1317,0.1359,2.4273,49.737115,-123.098415,6.42,335.5522,140.841736,6,3
52:22.8,0.3672,-0.1482,-0.8902,0.2406,-0.0099,0.0921,-0.0219,-0.1603,0.4372,0.1282,0.1387,2.4742,49.737115,-123.098415,6.42,332.4384,140.841736,6,3
52:22.9,0.3046,-0.1434,-0.9221,0.1975,-0.006,0.0627,0.0251,-0.0046,0.3865,0.1083,0.1378,2.5127,49.737115,-123.098415,6.42,330.1634,140.841736,6,3
52:23.0,0.3487,-0.0894,-0.905,0.2275,0.0511,0.0776,-0.0071,0.1189,0.5375,0.1227,0.141,2.564,49.737115,-123.098415,6.42,328.7751,140.841736,6,3
52:23.1,0.3743,-0.1398,-0.9813,0.2326,-0.0054,-0.0134,-0.0008,0.1142,0.6111,0.1211,0.1439,2.6235,49.737115,-123.098415,6.42,323.7166,140.841736,6,3
52:23.2,0.3965,-0.1295,-1.0107,0.2567,0.0194,-0.0317,-0.1119,0.2756,0.6725,0.1418,0.1494,2.6889,49.737162,-123.098577,5.8977,319.9894,140.841736,6,3
52:23.3,0.4205,-0.148,-0.9025,0.2633,0.005,0.0731,-0.0659,0.313,0.647,0.1598,0.1536,2.7548,49.737162,-123.098577,5.8977,317.0141,140.841736,6,3
52:23.4,0.3951,-0.1257,-0.9746,0.2374,0.0081,0.0037,-0.3168,0.0344,0.6311,0.1598,0.1342,2.8236,49.737162,-123.098577,5.8977,312.8927,140.841736,6,3
52:23.5,0.3945,-0.1314,-0.9994,0.239,0.0082,-0.0215,0.0355,0.1311,0.6208,0.1577,0.1401,2.8833,49.737162,-123.098577,5.8977,309.2025,140.841736,6,3
52:23.6,0.4163,-0.1358,-0.8865,0.2474,0.0177,0.0872,0.0312,0.3439,0.6343,0.1717,0.154,2.9435,49.737162,-123.098577,5.8977,305.7961,140.841736,6,3
52:23.7,0.3706,-0.1534,-0.9296,0.1958,0.0034,0.0424,-0.0242,0.1424,0.5311,0.178,0.1574,2.9984,49.737162,-123.098577,5.8977,302.3506,140.841736,6,3
52:23.8,0.3987,-0.1574,-0.9563,0.2254,0.004,0.0153,-0.068,0.0643,0.5896,0.1765,0.1621,3.0592,49.737162,-123.098577,5.8977,298.9661,140.841736,6,3
52:23.9,0.441,-0.1338,-0.9345,0.2548,0.0303,0.0343,0.0067,0.342,0.5991,0.1898,0.1648,3.1207,49.737162,-123.098577,5.8977,295.3623,140.841736,6,3
52:24.0,0.3526,-0.1246,-0.9638,0.1828,0.0429,0.0073,-0.1415,-0.1755,0.4852,0.1731,0.1684,-3.1082,49.737162,-123.098577,5.8977,291.8587,140.841736,6,3
52:24.1,0.4119,-0.0889,-0.9424,0.2455,0.0907,0.0272,0.0901,0.1487,0.5365,0.1699,0.1805,-3.059,49.737162,-123.098577,5.8977,289.142,140.841736,6,3
52:24.2,0.4418,-0.1136,-0.8884,0.2634,0.0752,0.0772,0.0301,0.385,0.6921,0.1827,0.19,-2.9951,49.737245,-123.098624,5.5942,285.8279,140.841736,13.3,3
52:24.3,0.362,-0.1565,-1.0515,0.2042,0.0352,-0.0828,-0.0881,-0.3711,0.4546,0.1614,0.1929,-2.9431,49.737245,-123.098624,5.5942,282.6831,140.841736,13.3,3
52:24.4,0.5233,-0.1124,-0.8411,0.342,0.0888,0.1216,-0.0083,0.5362,0.6756,0.1861,0.2026,-2.8801,49.737245,-123.098624,5.5942,279.9351,140.841736,13.3,3
52:24.5,0.3482,-0.1463,-1.0606,0.1975,0.0517,-0.092,-0.1353,-0.3742,0.5977,0.1543,0.1993,-2.818,49.737245,-123.098624,5.5942,276.6214,140.841736,13.3,3
52:24.6,0.4602,-0.095,-0.9059,0.2971,0.1167,0.0577,-0.0178,0.2164,0.5955,0.1677,0.2133,-2.7573,49.737245,-123.098624,5.5942,273.5711,140.841736,13.3,3
52:24.7,0.3869,-0.1429,-0.9729,0.2324,0.0726,-0.0087,0.0078,0.1505,0.592,0.1589,0.2172,-2.699,49.737245,-123.098624,5.5942,270.7087,140.841736,13.3,3
52:24.8,0.4742,-0.1154,-0.8972,0.298,0.1099,0.061,-0.0361,0.3167,0.7271,0.1818,0.2272,-2.6303,49.737245,-123.098624,5.5942,267.6192,140.841736,13.3,3
52:24.9,0.4855,-0.1048,-0.9635,0.3045,0.1198,-0.0101,0.0163,0.1312,0.6058,0.1758,0.2321,-2.569,49.737245,-123.098624,5.5942,264.2436,140.841736,13.3,3
52:25.0,0.4877,-0.1348,-1.0143,0.337,0.096,-0.053,-0.1598,-0.0155,0.6032,0.1556,0.2329,-2.5039,49.737245,-123.098624,5.5942,301.2734,140.841736,13.3,3
52:25.1,0.499,-0.0938,-0.896,0.3496,0.1412,0.0645,-0.0456,0.3378,0.5873,0.1543,0.2371,-2.4464,49.737245,-123.098624,5.5942,297.9889,140.841736,13.3,3
52:25.2,0.4307,-0.0855,-0.9398,0.2918,0.1491,0.0223,-0.0679,-0.063,0.5315,0.1434,0.2368,-2.394,49.737272,-123.098704,5.5942,294.7412,140.841736,13.1,3
52:25.3,0.5187,-0.0733,-0.95,0.3749,0.1561,-0.0028,-0.0039,0.241,0.5774,0.149,0.2418,-2.3407,49.737272,-123.098704,5.5942,291.4068,140.841736,13.1,3
52:25.4,0.473,-0.0904,-0.9547,0.3434,0.1532,0.0065,-0.0584,0.063,0.6216,0.134,0.246,-2.2771,49.737272,-123.098704,5.5942,287.7937,140.841736,13.1,3
52:25.5,0.4753,-0.0679,-0.9542,0.352,0.1744,0.0081,-0.1085,0.0711,0.532,0.1274,0.2448,-2.2222,49.737272,-123.098704,5.5942,284.4172,140.841736,13.1,3
52:25.6,0.4268,-0.0934,-0.933,0.3068,0.1532,0.0286,-0.0435,0.1745,0.6711,0.1242,0.2492,-2.1599,49.737272,-123.098704,5.5942,281.0822,140.841736,13.1,3
52:25.7,0.4857,-0.0779,-0.9724,0.3649,0.1714,-0.0115,-0.0498,0.1718,0.59,0.125,0.252,-2.0968,49.737272,-123.098704,5.5942,277.2643,140.841736,13.1,3
52:25.8,0.5845,-0.0282,-0.9243,0.4625,0.2243,0.0356,-0.0743,0.2736,0.4836,0.1264,0.2552,-2.046,49.737272,-123.098704,5.5942,274.0003,140.841736,13.1,3
52:25.9,0.3475,-0.1571,-0.9765,0.2752,0.1029,-0.0136,0.06,-0.3793,0.7119,0.0749,0.2631,-1.9912,49.737272,-123.098704,5.5942,270.7076,140.841736,13.1,3
52:26.0,0.4674,-0.0968,-0.899,0.373,0.1713,0.0598,0.0909,0.6637,0.7049,0.0981,0.2715,-1.9198,49.737272,-123.098704,5.5942,266.9063,140.841736,13.1,3
52:26.1,0.4225,-0.1174,-0.9405,0.32,0.1444,0.0192,-0.1418,0.1944,0.7214,0.1063,0.2649,-1.8367,49.737272,-123.098704,5.5942,263.2173,140.841736,13.1,3
52:26.2,0.4773,-0.1203,-1.0485,0.3881,0.1466,-0.0889,0.043,0.0802,0.595,0.0927,0.2701,-1.7773,49.737258,-123.098848,6.55,259.562,140.997345,16,3
52:26.3,0.5544,-0.0528,-0.9067,0.4403,0.2193,0.0769,0.0646,0.423,0.4061,0.1125,0.2761,-1.7284,49.737258,-123.098848,6.55,256.136,140.997345,16,3
52:26.4,0.5493,-0.1017,-0.9063,0.461,0.1696,0.0521,-0.1172,-0.0306,0.6309,0.0919,0.2747,-1.6652,49.737258,-123.098848,6.55,252.9952,140.997345,16,3
52:26.5,0.5023,-0.1179,-0.9582,0.4253,0.1605,-0.0009,0.0462,-0.0061,0.6022,0.0803,0.2821,-1.6056,49.737258,-123.098848,6.55,249.376,140.997345,16,3
52:26.6,0.5006,-0.1162,-0.9686,0.426,0.1606,-0.0106,-0.0852,0.2191,0.6894,0.0778,0.2804,-1.5349,49.737258,-123.098848,6.55,244.5179,140.997345,16,3
52:26.7,0.5022,-0.1478,-1.0063,0.4359,0.1269,-0.0471,-0.1002,0.1456,0.6988,0.069,0.2783,-1.4633,49.737258,-123.098848,6.55,240.3242,140.997345,16,3
52:26.8,0.5927,-0.0907,-0.8963,0.5167,0.1774,0.064,-0.1204,0.3852,0.6719,0.079,0.2714,-1.3952,49.737258,-123.098848,6.55,236.5672,140.997345,16,3
52:26.9,0.5167,-0.0794,-0.9733,0.4612,0.1799,-0.0091,-0.1981,-0.2539,0.4443,0.0575,0.2623,-1.3414,49.737258,-123.098848,6.55,233.8291,140.997345,16,3
52:27.0,0.58,-0.1297,-0.8965,0.5331,0.1371,0.0661,0.1338,0.2632,0.5892,0.0487,0.2701,-1.2856,49.737258,-123.098848,6.55,231.0862,140.997345,16,3
52:27.1,0.5183,-0.0831,-0.8766,0.481,0.1697,0.1008,-0.1289,0.0769,0.6259,0.0538,0.2622,-1.2211,49.737258,-123.098848,6.55,227.5956,140.997345,16,3
52:27.2,0.5302,-0.0888,-0.9334,0.4808,0.1627,0.0332,-0.0733,0.2069,0.5954,0.051,0.2542,-1.1589,49.737195,-123.098919,6.6875,223.8588,141.044312,14.3,3
52:27.3,0.6003,-0.0961,-0.9314,0.5628,0.1554,0.0358,-0.052,-0.0382,0.6394,0.0388,0.2542,-1.0975,49.737195,-123.098919,6.6875,220.3236,141.044312,14.3,3
52:27.4,0.5739,-0.1211,-0.9277,0.5399,0.1252,0.0409,-0.0649,0.1966,0.7043,0.035,0.2488,-1.0277,49.737195,-123.098919,6.6875,215.384,141.044312,14.3,3
52:27.5,0.5623,-0.1036,-0.8415,0.5201,0.1481,0.1166,-0.1001,0.2929,0.6331,0.0448,0.2424,-0.9613,49.737195,-123.098919,6.6875,211.387,141.044312,14.3,3
52:27.6,0.507,-0.1254,-0.9094,0.49,0.1095,0.0625,-0.0679,-0.3004,0.5413,0.0175,0.2371,-0.905,49.737195,-123.098919,6.6875,208.0284,141.044312,14.3,3
52:27.7,0.5426,-0.097,-0.9538,0.5346,0.1337,0.0192,-0.0061,0.1089,0.6068,0.0082,0.2328,-0.8443,49.737195,-123.098919,6.6875,204.5065,141.044312,14.3,3
52:27.8,0.5153,-0.0961,-0.9281,0.5085,0.1275,0.0466,-0.084,0.1389,0.5813,0.007,0.2255,-0.7845,49.737195,-123.098919,6.6875,201.0983,141.044312,14.3,3
52:27.9,0.5652,-0.0988,-0.8608,0.5601,0.1172,0.1156,-0.0799,0.1807,0.6968,0.0052,0.2177,-0.7184,49.737195,-123.098919,6.6875,197.3473,141.044312,14.3,3
52:28.0,0.5338,-0.1067,-0.97,0.5615,0.1072,0.0064,0.057,-0.3376,0.5273,-0.0283,0.2156,-0.6649,49.737195,-123.098919,6.6875,194.2368,141.044312,14.3,3
52:28.1,0.5135,-0.1051,-0.9597,0.5473,0.1067,0.0171,0.058,0.1975,0.5612,-0.0346,0.2134,-0.607,49.737195,-123.098919,6.6875,190.9596,141.044312,14.3,3
52:28.2,0.4682,-0.1096,-0.9498,0.5132,0.0976,0.0275,0.0089,-0.007,0.584,-0.046,0.2088,-0.5485,49.737076,-123.098883,6.6875,187.5628,141.000153,11.8,3
